freq (Hz)	real	complex
7.875000E+1	3.331225E+4	-7.495941E+4
7.900000E+1	3.253847E+4	-7.467451E+4
7.925000E+1	3.139063E+4	-7.395091E+4
7.950000E+1	3.067556E+4	-7.255514E+4
7.975000E+1	3.089967E+4	-7.140627E+4
8.000000E+1	3.115120E+4	-7.133024E+4
8.025000E+1	3.029485E+4	-7.154668E+4
8.050000E+1	2.887019E+4	-7.066415E+4
8.075000E+1	2.843418E+4	-6.889118E+4
8.100000E+1	2.916432E+4	-6.781795E+4
8.125000E+1	2.959594E+4	-6.799485E+4
8.150000E+1	2.890392E+4	-6.821816E+4
8.175000E+1	2.797345E+4	-6.754017E+4
8.200000E+1	2.773305E+4	-6.656167E+4
8.225000E+1	2.777735E+4	-6.611132E+4
8.250000E+1	2.739104E+4	-6.588926E+4
8.275000E+1	2.682591E+4	-6.526825E+4
8.300000E+1	2.665269E+4	-6.447501E+4
8.325000E+1	2.666580E+4	-6.404482E+4
8.350000E+1	2.635473E+4	-6.379351E+4
8.375000E+1	2.588263E+4	-6.322783E+4
8.400000E+1	2.573384E+4	-6.248745E+4
8.425000E+1	2.580129E+4	-6.205343E+4
8.450000E+1	2.561089E+4	-6.186443E+4
8.475000E+1	2.516970E+4	-6.146807E+4
8.500000E+1	2.488875E+4	-6.082069E+4
8.525000E+1	2.484643E+4	-6.027795E+4
8.550000E+1	2.474306E+4	-5.993254E+4
8.575000E+1	2.448442E+4	-5.952941E+4
8.600000E+1	2.429299E+4	-5.897097E+4
8.625000E+1	2.428002E+4	-5.844626E+4
8.650000E+1	2.430613E+4	-5.808286E+4
8.675000E+1	2.424417E+4	-5.780919E+4
8.700000E+1	2.409566E+4	-5.752974E+4
8.725000E+1	2.389631E+4	-5.719580E+4
8.750000E+1	2.371267E+4	-5.677265E+4
8.775000E+1	2.364153E+4	-5.631478E+4
8.800000E+1	2.365857E+4	-5.596175E+4
8.825000E+1	2.360230E+4	-5.572501E+4
8.850000E+1	2.342826E+4	-5.543805E+4
8.875000E+1	2.329585E+4	-5.503011E+4
8.900000E+1	2.329305E+4	-5.464468E+4
8.925000E+1	2.329738E+4	-5.437474E+4
8.950000E+1	2.322508E+4	-5.411665E+4
8.975000E+1	2.317173E+4	-5.380605E+4
9.000000E+1	2.318227E+4	-5.354412E+4
9.025000E+1	2.314224E+4	-5.336422E+4
9.050000E+1	2.302355E+4	-5.313921E+4
9.075000E+1	2.296502E+4	-5.284666E+4
9.100000E+1	2.298200E+4	-5.264326E+4
9.125000E+1	2.288993E+4	-5.254510E+4
9.150000E+1	2.265406E+4	-5.233787E+4
9.175000E+1	2.250449E+4	-5.195175E+4
9.200000E+1	2.254737E+4	-5.160972E+4
9.225000E+1	2.258242E+4	-5.143843E+4
9.250000E+1	2.248213E+4	-5.125770E+4
9.275000E+1	2.242194E+4	-5.094606E+4
9.300000E+1	2.252695E+4	-5.068543E+4
9.325000E+1	2.261329E+4	-5.061840E+4
9.350000E+1	2.251797E+4	-5.057416E+4
9.375000E+1	2.238787E+4	-5.037959E+4
9.400000E+1	2.239352E+4	-5.015802E+4
9.425000E+1	2.242958E+4	-5.007101E+4
9.450000E+1	2.234635E+4	-5.002854E+4
9.475000E+1	2.222031E+4	-4.989939E+4
9.500000E+1	2.215491E+4	-4.975561E+4
9.525000E+1	2.206446E+4	-4.967130E+4
9.550000E+1	2.189105E+4	-4.953003E+4
9.575000E+1	2.178524E+4	-4.926753E+4
9.600000E+1	2.183579E+4	-4.905553E+4
9.625000E+1	2.186961E+4	-4.901045E+4
9.650000E+1	2.175311E+4	-4.897126E+4
9.675000E+1	2.163475E+4	-4.880070E+4
9.700000E+1	2.164917E+4	-4.864310E+4
9.725000E+1	2.164840E+4	-4.863367E+4
9.750000E+1	2.148919E+4	-4.861985E+4
9.775000E+1	2.132358E+4	-4.844545E+4
9.800000E+1	2.132055E+4	-4.825539E+4
9.825000E+1	2.134676E+4	-4.822755E+4
9.850000E+1	2.122026E+4	-4.824161E+4
9.875000E+1	2.104952E+4	-4.811559E+4
9.900000E+1	2.101433E+4	-4.794831E+4
9.925000E+1	2.102352E+4	-4.791680E+4
9.950000E+1	2.090293E+4	-4.793653E+4
9.975000E+1	2.073122E+4	-4.783646E+4
1.000000E+2	2.067631E+4	-4.769046E+4
1.002500E+2	2.066856E+4	-4.766445E+4
1.005000E+2	2.054246E+4	-4.769432E+4
1.007500E+2	2.035304E+4	-4.761508E+4
1.010000E+2	2.026083E+4	-4.746840E+4
1.012500E+2	2.023901E+4	-4.740214E+4
1.015000E+2	2.016242E+4	-4.739933E+4
1.017500E+2	2.005057E+4	-4.736354E+4
1.020000E+2	1.997446E+4	-4.733204E+4
1.022500E+2	1.986907E+4	-4.736291E+4
1.025000E+2	1.967426E+4	-4.736351E+4
1.027500E+2	1.950243E+4	-4.726202E+4
1.030000E+2	1.943922E+4	-4.718149E+4
1.032500E+2	1.935650E+4	-4.721933E+4
1.035000E+2	1.914757E+4	-4.724453E+4
1.037500E+2	1.894527E+4	-4.714246E+4
1.040000E+2	1.887111E+4	-4.704668E+4
1.042500E+2	1.879168E+4	-4.708345E+4
1.045000E+2	1.857928E+4	-4.711833E+4
1.047500E+2	1.837453E+4	-4.702410E+4
1.050000E+2	1.830774E+4	-4.695509E+4
1.052500E+2	1.820716E+4	-4.705542E+4
1.055000E+2	1.790190E+4	-4.714155E+4
1.057500E+2	1.757326E+4	-4.700914E+4
1.060000E+2	1.745548E+4	-4.682211E+4
1.062500E+2	1.741117E+4	-4.683406E+4
1.065000E+2	1.717883E+4	-4.693616E+4
1.067500E+2	1.684099E+4	-4.686781E+4
1.070000E+2	1.665114E+4	-4.668922E+4
1.072500E+2	1.656651E+4	-4.664219E+4
1.075000E+2	1.635988E+4	-4.669540E+4
1.077500E+2	1.605820E+4	-4.663638E+4
1.080000E+2	1.586286E+4	-4.649409E+4
1.082500E+2	1.574022E+4	-4.646561E+4
1.085000E+2	1.549154E+4	-4.651490E+4
1.087500E+2	1.515109E+4	-4.643946E+4
1.090000E+2	1.492547E+4	-4.626995E+4
1.092500E+2	1.478905E+4	-4.622075E+4
1.095000E+2	1.451378E+4	-4.627967E+4
1.097500E+2	1.408080E+4	-4.620747E+4
1.100000E+2	1.372069E+4	-4.593852E+4
1.102500E+2	1.354302E+4	-4.566343E+4
1.105000E+2	1.342070E+4	-4.550986E+4
1.107500E+2	1.324313E+4	-4.541445E+4
1.110000E+2	1.303078E+4	-4.530805E+4
1.112500E+2	1.280708E+4	-4.519427E+4
1.115000E+2	1.256870E+4	-4.506045E+4
1.117500E+2	1.235328E+4	-4.489943E+4
1.120000E+2	1.216958E+4	-4.476898E+4
1.122500E+2	1.193875E+4	-4.467815E+4
1.125000E+2	1.164899E+4	-4.452423E+4
1.127500E+2	1.142835E+4	-4.428728E+4
1.130000E+2	1.131190E+4	-4.411962E+4
1.132500E+2	1.112766E+4	-4.407861E+4
1.135000E+2	1.079137E+4	-4.398144E+4
1.137500E+2	1.048650E+4	-4.371825E+4
1.140000E+2	1.034150E+4	-4.346714E+4
1.142500E+2	1.018232E+4	-4.336863E+4
1.145000E+2	9.856305E+3	-4.324834E+4
1.147500E+2	9.537480E+3	-4.293580E+4
1.150000E+2	9.417486E+3	-4.259643E+4
1.152500E+2	9.349451E+3	-4.243804E+4
1.155000E+2	9.120263E+3	-4.233643E+4
1.157500E+2	8.834459E+3	-4.208319E+4
1.160000E+2	8.689993E+3	-4.176914E+4
1.162500E+2	8.604204E+3	-4.157858E+4
1.165000E+2	8.409350E+3	-4.143126E+4
1.167500E+2	8.191157E+3	-4.117842E+4
1.170000E+2	8.079371E+3	-4.092212E+4
1.172500E+2	7.942031E+3	-4.077795E+4
1.175000E+2	7.664406E+3	-4.056957E+4
1.177500E+2	7.476732E+3	-4.015817E+4
1.180000E+2	7.576498E+3	-3.982222E+4
1.182500E+2	7.666510E+3	-3.985063E+4
1.185000E+2	7.354111E+3	-3.997839E+4
1.187500E+2	6.817771E+3	-3.973135E+4
1.190000E+2	6.559930E+3	-3.916946E+4
1.192500E+2	6.632179E+3	-3.876267E+4
1.195000E+2	6.637134E+3	-3.863496E+4
1.197500E+2	6.424852E+3	-3.846797E+4
1.200000E+2	6.251602E+3	-3.811689E+4
1.202500E+2	6.246067E+3	-3.779669E+4
1.205000E+2	6.221013E+3	-3.761946E+4
1.207500E+2	6.079551E+3	-3.741839E+4
1.210000E+2	5.972372E+3	-3.711050E+4
1.212500E+2	5.968905E+3	-3.683145E+4
1.215000E+2	5.948700E+3	-3.663264E+4
1.217500E+2	5.888077E+3	-3.640279E+4
1.220000E+2	5.906584E+3	-3.615146E+4
1.222500E+2	5.971685E+3	-3.602821E+4
1.225000E+2	5.894035E+3	-3.600321E+4
1.227500E+2	5.674676E+3	-3.585888E+4
1.230000E+2	5.534102E+3	-3.555794E+4
1.232500E+2	5.537633E+3	-3.530239E+4
1.235000E+2	5.507226E+3	-3.516704E+4
1.237500E+2	5.370526E+3	-3.498951E+4
1.240000E+2	5.284900E+3	-3.469966E+4
1.242500E+2	5.325480E+3	-3.445335E+4
1.245000E+2	5.341957E+3	-3.433637E+4
1.247500E+2	5.237692E+3	-3.420995E+4
1.250000E+2	5.136366E+3	-3.396926E+4
1.252500E+2	5.149367E+3	-3.372121E+4
1.255000E+2	5.189760E+3	-3.358336E+4
1.257500E+2	5.136226E+3	-3.349511E+4
1.260000E+2	5.015892E+3	-3.333927E+4
1.262500E+2	4.927620E+3	-3.310631E+4
1.265000E+2	4.911766E+3	-3.285935E+4
1.267500E+2	4.954744E+3	-3.265259E+4
1.270000E+2	5.012849E+3	-3.252381E+4
1.272500E+2	5.010473E+3	-3.246135E+4
1.275000E+2	4.919023E+3	-3.237482E+4
1.277500E+2	4.823415E+3	-3.220270E+4
1.280000E+2	4.803161E+3	-3.201609E+4
1.282500E+2	4.798315E+3	-3.190077E+4
1.285000E+2	4.720556E+3	-3.180188E+4
1.287500E+2	4.622703E+3	-3.162726E+4
1.290000E+2	4.601939E+3	-3.142678E+4
1.292500E+2	4.613417E+3	-3.130126E+4
1.295000E+2	4.555990E+3	-3.121122E+4
1.297500E+2	4.466261E+3	-3.105835E+4
1.300000E+2	4.439039E+3	-3.088078E+4
1.302500E+2	4.430798E+3	-3.077289E+4
1.305000E+2	4.342148E+3	-3.068534E+4
1.307500E+2	4.223982E+3	-3.050918E+4
