freq (Hz)	magnitude
1.012500E+2	9.952198E-1
1.015000E+2	9.958474E-1
1.017500E+2	9.960243E-1
1.020000E+2	9.955949E-1
1.022500E+2	9.955732E-1
1.025000E+2	9.960923E-1
1.027500E+2	9.961675E-1
1.030000E+2	9.956942E-1
1.032500E+2	9.957157E-1
1.035000E+2	9.963562E-1
1.037500E+2	9.964964E-1
1.040000E+2	9.959365E-1
1.042500E+2	9.958277E-1
1.045000E+2	9.964994E-1
1.047500E+2	9.968181E-1
1.050000E+2	9.963305E-1
1.052500E+2	9.960783E-1
1.055000E+2	9.966205E-1
1.057500E+2	9.969827E-1
1.060000E+2	9.965033E-1
1.062500E+2	9.960065E-1
1.065000E+2	9.963017E-1
1.067500E+2	9.968899E-1
1.070000E+2	9.970281E-1
1.072500E+2	9.968553E-1
1.075000E+2	9.967857E-1
1.077500E+2	9.967603E-1
1.080000E+2	9.966948E-1
1.082500E+2	9.968012E-1
1.085000E+2	9.971082E-1
1.087500E+2	9.973457E-1
1.090000E+2	9.973134E-1
1.092500E+2	9.966785E-1
1.095000E+2	9.949028E-1
1.097500E+2	9.925211E-1
1.100000E+2	9.918677E-1
1.102500E+2	9.941704E-1
1.105000E+2	9.972863E-1
1.107500E+2	9.985824E-1
1.110000E+2	9.980098E-1
1.112500E+2	9.976524E-1
1.115000E+2	9.983119E-1
1.117500E+2	9.987168E-1
1.120000E+2	9.982747E-1
1.122500E+2	9.979945E-1
1.125000E+2	9.983792E-1
1.127500E+2	9.985815E-1
1.130000E+2	9.982224E-1
1.132500E+2	9.980803E-1
1.135000E+2	9.984290E-1
1.137500E+2	9.984974E-1
1.140000E+2	9.980763E-1
1.142500E+2	9.979571E-1
1.145000E+2	9.983663E-1
1.147500E+2	9.985865E-1
1.150000E+2	9.984797E-1
1.152500E+2	9.986728E-1
1.155000E+2	9.990440E-1
1.157500E+2	9.988118E-1
1.160000E+2	9.982066E-1
1.162500E+2	9.983198E-1
1.165000E+2	9.990222E-1
1.167500E+2	9.990530E-1
1.170000E+2	9.983969E-1
1.172500E+2	9.983817E-1
1.175000E+2	9.990988E-1
1.177500E+2	9.988667E-1
1.180000E+2	9.971353E-1
1.182500E+2	9.956462E-1
1.185000E+2	9.959151E-1
1.187500E+2	9.972884E-1
1.190000E+2	9.982925E-1
1.192500E+2	9.984398E-1
1.195000E+2	9.979251E-1
1.197500E+2	9.968395E-1
1.200000E+2	9.957108E-1
1.202500E+2	9.956077E-1
1.205000E+2	9.966489E-1
1.207500E+2	9.976702E-1
1.210000E+2	9.979779E-1
1.212500E+2	9.979662E-1
1.215000E+2	9.979201E-1
1.217500E+2	9.975773E-1
1.220000E+2	9.971413E-1
1.222500E+2	9.972762E-1
1.225000E+2	9.977728E-1
1.227500E+2	9.977301E-1
1.230000E+2	9.972284E-1
1.232500E+2	9.972244E-1
1.235000E+2	9.976515E-1
1.237500E+2	9.974524E-1
1.240000E+2	9.966757E-1
1.242500E+2	9.965622E-1
1.245000E+2	9.972324E-1
1.247500E+2	9.975099E-1
1.250000E+2	9.971755E-1
1.252500E+2	9.972927E-1
1.255000E+2	9.977397E-1
1.257500E+2	9.969911E-1
1.260000E+2	9.950970E-1
1.262500E+2	9.944462E-1
1.265000E+2	9.959087E-1
1.267500E+2	9.974197E-1
1.270000E+2	9.973321E-1
1.272500E+2	9.966079E-1
1.275000E+2	9.968095E-1
1.277500E+2	9.972205E-1
1.280000E+2	9.966318E-1
1.282500E+2	9.958226E-1
1.285000E+2	9.961565E-1
1.287500E+2	9.969364E-1
1.290000E+2	9.967615E-1
1.292500E+2	9.960391E-1
1.295000E+2	9.960925E-1
1.297500E+2	9.967282E-1
1.300000E+2	9.968339E-1
1.302500E+2	9.964735E-1
1.305000E+2	9.964971E-1
1.307500E+2	9.967258E-1
1.310000E+2	9.965076E-1
1.312500E+2	9.961675E-1
1.315000E+2	9.963028E-1
1.317500E+2	9.964016E-1
1.320000E+2	9.959030E-1
1.322500E+2	9.955412E-1
1.325000E+2	9.960414E-1
1.327500E+2	9.966019E-1
1.330000E+2	9.963409E-1
1.332500E+2	9.958350E-1
1.335000E+2	9.958417E-1
1.337500E+2	9.958888E-1
1.340000E+2	9.956918E-1
1.342500E+2	9.959917E-1
1.345000E+2	9.966346E-1
1.347500E+2	9.962275E-1
1.350000E+2	9.948826E-1
1.352500E+2	9.946437E-1
1.355000E+2	9.958908E-1
1.357500E+2	9.962432E-1
1.360000E+2	9.950123E-1
1.362500E+2	9.945558E-1
1.365000E+2	9.959057E-1
1.367500E+2	9.965871E-1
1.370000E+2	9.952409E-1
1.372500E+2	9.941264E-1
1.375000E+2	9.950626E-1
1.377500E+2	9.960686E-1
1.380000E+2	9.954571E-1
1.382500E+2	9.947367E-1
1.385000E+2	9.953344E-1
1.387500E+2	9.957321E-1
1.390000E+2	9.947046E-1
1.392500E+2	9.940382E-1
1.395000E+2	9.951483E-1
1.397500E+2	9.962174E-1
1.400000E+2	9.955237E-1
1.402500E+2	9.945496E-1
1.405000E+2	9.950006E-1
1.407500E+2	9.954705E-1
1.410000E+2	9.941585E-1
1.412500E+2	9.927164E-1
1.415000E+2	9.937396E-1
1.417500E+2	9.963813E-1
1.420000E+2	9.980156E-1
1.422500E+2	9.974879E-1
1.425000E+2	9.960681E-1
1.427500E+2	9.953038E-1
1.430000E+2	9.955440E-1
1.432500E+2	9.963743E-1
1.435000E+2	9.968122E-1
1.437500E+2	9.962725E-1
1.440000E+2	9.958221E-1
1.442500E+2	9.968336E-1
1.445000E+2	9.981819E-1
1.447500E+2	9.976373E-1
1.450000E+2	9.957343E-1
1.452500E+2	9.952674E-1
1.455000E+2	9.967190E-1
1.457500E+2	9.974175E-1
1.460000E+2	9.962892E-1
1.462500E+2	9.956501E-1
1.465000E+2	9.968819E-1
1.467500E+2	9.980198E-1
1.470000E+2	9.974497E-1
1.472500E+2	9.966340E-1
1.475000E+2	9.971124E-1
1.477500E+2	9.976324E-1
1.480000E+2	9.969203E-1
1.482500E+2	9.962503E-1
1.485000E+2	9.969785E-1
1.487500E+2	9.979053E-1
1.490000E+2	9.976011E-1
1.492500E+2	9.970080E-1
1.495000E+2	9.974880E-1
1.497500E+2	9.982830E-1
1.500000E+2	9.982415E-1
1.502500E+2	9.980121E-1
1.505000E+2	9.983642E-1
1.507500E+2	9.983941E-1
1.510000E+2	9.973850E-1
1.512500E+2	9.967126E-1
1.515000E+2	9.975308E-1
1.517500E+2	9.985147E-1
1.520000E+2	9.982227E-1
1.522500E+2	9.974412E-1
1.525000E+2	9.976335E-1
1.527500E+2	9.981920E-1
1.530000E+2	9.980215E-1
1.532500E+2	9.976736E-1
1.535000E+2	9.980358E-1
1.537500E+2	9.983228E-1
1.540000E+2	9.973845E-1
1.542500E+2	9.960283E-1
1.545000E+2	9.963387E-1
1.547500E+2	9.977238E-1
1.550000E+2	9.981098E-1
1.552500E+2	9.979304E-1
1.555000E+2	9.984997E-1
1.557500E+2	9.992746E-1
1.560000E+2	9.991154E-1
1.562500E+2	9.985716E-1
1.565000E+2	9.988132E-1
1.567500E+2	9.993514E-1
1.570000E+2	9.991464E-1
1.572500E+2	9.986306E-1
1.575000E+2	9.988462E-1
1.577500E+2	9.993282E-1
1.580000E+2	9.990144E-1
1.582500E+2	9.982036E-1
1.585000E+2	9.980626E-1
1.587500E+2	9.984831E-1
1.590000E+2	9.986073E-1
1.592500E+2	9.985160E-1
1.595000E+2	9.987542E-1
1.597500E+2	9.989995E-1
1.600000E+2	9.987232E-1
1.602500E+2	9.983594E-1
1.605000E+2	9.985477E-1
1.607500E+2	9.987828E-1
1.610000E+2	9.983470E-1
1.612500E+2	9.977577E-1
1.615000E+2	9.979354E-1
1.617500E+2	9.985710E-1
1.620000E+2	9.986829E-1
1.622500E+2	9.982284E-1
1.625000E+2	9.979393E-1
1.627500E+2	9.980002E-1
1.630000E+2	9.980274E-1
1.632500E+2	9.979112E-1
1.635000E+2	9.977423E-1
1.637500E+2	9.973859E-1
1.640000E+2	9.968948E-1
1.642500E+2	9.967994E-1
1.645000E+2	9.972403E-1
1.647500E+2	9.975351E-1
1.650000E+2	9.972909E-1
1.652500E+2	9.970150E-1
1.655000E+2	9.971179E-1
1.657500E+2	9.972101E-1
1.660000E+2	9.969859E-1
1.662500E+2	9.968447E-1
1.665000E+2	9.970307E-1
1.667500E+2	9.970335E-1
1.670000E+2	9.966000E-1
1.672500E+2	9.962675E-1
1.675000E+2	9.964415E-1
1.677500E+2	9.967027E-1
1.680000E+2	9.966608E-1
1.682500E+2	9.965177E-1
1.685000E+2	9.963995E-1
1.687500E+2	9.961431E-1
1.690000E+2	9.959941E-1
1.692500E+2	9.963888E-1
1.695000E+2	9.968423E-1
1.697500E+2	9.963671E-1
1.700000E+2	9.952709E-1
1.702500E+2	9.950048E-1
1.705000E+2	9.958547E-1
1.707500E+2	9.964865E-1
1.710000E+2	9.961201E-1
1.712500E+2	9.955780E-1
1.715000E+2	9.955989E-1
1.717500E+2	9.957109E-1
1.720000E+2	9.955243E-1
1.722500E+2	9.955107E-1
1.725000E+2	9.957981E-1
1.727500E+2	9.957150E-1
1.730000E+2	9.951675E-1
1.732500E+2	9.949712E-1
1.735000E+2	9.952481E-1
1.737500E+2	9.950796E-1
1.740000E+2	9.943692E-1
1.742500E+2	9.942233E-1
1.745000E+2	9.949065E-1
1.747500E+2	9.952098E-1
1.750000E+2	9.946446E-1
1.752500E+2	9.943521E-1
1.755000E+2	9.949357E-1
1.757500E+2	9.952900E-1
1.760000E+2	9.947522E-1
1.762500E+2	9.943233E-1
1.765000E+2	9.947630E-1
1.767500E+2	9.951297E-1
1.770000E+2	9.946044E-1
1.772500E+2	9.940465E-1
1.775000E+2	9.944022E-1
1.777500E+2	9.950271E-1
1.780000E+2	9.950048E-1
1.782500E+2	9.946841E-1
1.785000E+2	9.947488E-1
1.787500E+2	9.949278E-1
1.790000E+2	9.948014E-1
1.792500E+2	9.946852E-1
1.795000E+2	9.948104E-1
1.797500E+2	9.947577E-1
1.800000E+2	9.944911E-1
1.802500E+2	9.946441E-1
1.805000E+2	9.951471E-1
1.807500E+2	9.950461E-1
1.810000E+2	9.943162E-1
1.812500E+2	9.941559E-1
1.815000E+2	9.948171E-1
1.817500E+2	9.950316E-1
1.820000E+2	9.943645E-1
1.822500E+2	9.940711E-1
1.825000E+2	9.947533E-1
1.827500E+2	9.951308E-1
1.830000E+2	9.944833E-1
1.832500E+2	9.940271E-1
1.835000E+2	9.946654E-1
1.837500E+2	9.952740E-1
1.840000E+2	9.948815E-1
1.842500E+2	9.944257E-1
1.845000E+2	9.949365E-1
1.847500E+2	9.955442E-1
1.850000E+2	9.952561E-1
1.852500E+2	9.947862E-1
1.855000E+2	9.950860E-1
1.857500E+2	9.954717E-1
1.860000E+2	9.950951E-1
1.862500E+2	9.946644E-1
1.865000E+2	9.950235E-1
1.867500E+2	9.954162E-1
1.870000E+2	9.949627E-1
1.872500E+2	9.944958E-1
1.875000E+2	9.950649E-1
1.877500E+2	9.958677E-1
1.880000E+2	9.956702E-1
1.882500E+2	9.949806E-1
1.885000E+2	9.949922E-1
1.887500E+2	9.953824E-1
1.890000E+2	9.951114E-1
1.892500E+2	9.945012E-1
1.895000E+2	9.946306E-1
1.897500E+2	9.953059E-1
1.900000E+2	9.955117E-1
1.902500E+2	9.952324E-1
1.905000E+2	9.952037E-1
1.907500E+2	9.954253E-1
1.910000E+2	9.953932E-1
1.912500E+2	9.952521E-1
1.915000E+2	9.954325E-1
1.917500E+2	9.956525E-1
1.920000E+2	9.955031E-1
1.922500E+2	9.953554E-1
1.925000E+2	9.956170E-1
1.927500E+2	9.958423E-1
1.930000E+2	9.956278E-1
1.932500E+2	9.954956E-1
1.935000E+2	9.958809E-1
1.937500E+2	9.961703E-1
1.940000E+2	9.958548E-1
1.942500E+2	9.955677E-1
1.945000E+2	9.958777E-1
1.947500E+2	9.961405E-1
1.950000E+2	9.958020E-1
1.952500E+2	9.955750E-1
1.955000E+2	9.960539E-1
1.957500E+2	9.963808E-1
1.960000E+2	9.958101E-1
1.962500E+2	9.952826E-1
1.965000E+2	9.958719E-1
1.967500E+2	9.966652E-1
1.970000E+2	9.962061E-1
1.972500E+2	9.949944E-1
1.975000E+2	9.947127E-1
1.977500E+2	9.955309E-1
1.980000E+2	9.961540E-1
1.982500E+2	9.961053E-1
1.985000E+2	9.960235E-1
1.987500E+2	9.960968E-1
1.990000E+2	9.958616E-1
1.992500E+2	9.954334E-1
1.995000E+2	9.954366E-1
1.997500E+2	9.957958E-1
2.000000E+2	9.958923E-1
2.002500E+2	9.957310E-1
2.005000E+2	9.957811E-1
2.007500E+2	9.959193E-1
2.010000E+2	9.956999E-1
2.012500E+2	9.953605E-1
2.015000E+2	9.954357E-1
2.017500E+2	9.956955E-1
2.020000E+2	9.955607E-1
2.022500E+2	9.951992E-1
2.025000E+2	9.951392E-1
2.027500E+2	9.952069E-1
2.030000E+2	9.949567E-1
2.032500E+2	9.947077E-1
2.035000E+2	9.950063E-1
2.037500E+2	9.954548E-1
2.040000E+2	9.952850E-1
2.042500E+2	9.947149E-1
2.045000E+2	9.945698E-1
2.047500E+2	9.948568E-1
2.050000E+2	9.948822E-1
2.052500E+2	9.945529E-1
2.055000E+2	9.943795E-1
2.057500E+2	9.944004E-1
2.060000E+2	9.942153E-1
2.062500E+2	9.939259E-1
2.065000E+2	9.939880E-1
2.067500E+2	9.942388E-1
2.070000E+2	9.941136E-1
2.072500E+2	9.936964E-1
2.075000E+2	9.936171E-1
2.077500E+2	9.939180E-1
2.080000E+2	9.939995E-1
2.082500E+2	9.936625E-1
2.085000E+2	9.933551E-1
2.087500E+2	9.933548E-1
2.090000E+2	9.934403E-1
2.092500E+2	9.934244E-1
2.095000E+2	9.933748E-1
2.097500E+2	9.933069E-1
2.100000E+2	9.931662E-1
2.102500E+2	9.930556E-1
2.105000E+2	9.930608E-1
2.107500E+2	9.930183E-1
2.110000E+2	9.928280E-1
2.112500E+2	9.927125E-1
2.115000E+2	9.927969E-1
2.117500E+2	9.928027E-1
2.120000E+2	9.925566E-1
2.122500E+2	9.923507E-1
2.125000E+2	9.923814E-1
2.127500E+2	9.923515E-1
2.130000E+2	9.920938E-1
2.132500E+2	9.920040E-1
2.135000E+2	9.923092E-1
2.137500E+2	9.925118E-1
2.140000E+2	9.922044E-1
2.142500E+2	9.918193E-1
2.145000E+2	9.918934E-1
2.147500E+2	9.921163E-1
2.150000E+2	9.918886E-1
2.152500E+2	9.913579E-1
2.155000E+2	9.911202E-1
2.157500E+2	9.912522E-1
2.160000E+2	9.914031E-1
2.162500E+2	9.914854E-1
2.165000E+2	9.915824E-1
2.167500E+2	9.915029E-1
2.170000E+2	9.910996E-1
2.172500E+2	9.907379E-1
2.175000E+2	9.908335E-1
2.177500E+2	9.911867E-1
