freq (Hz)	real	complex
8.350000E+1	1.298619E+4	-4.354683E+4
8.375000E+1	1.286913E+4	-4.312832E+4
8.400000E+1	1.274085E+4	-4.275496E+4
8.425000E+1	1.257187E+4	-4.242679E+4
8.450000E+1	1.232035E+4	-4.207238E+4
8.475000E+1	1.207129E+4	-4.159912E+4
8.500000E+1	1.196253E+4	-4.107839E+4
8.525000E+1	1.195641E+4	-4.067594E+4
8.550000E+1	1.188357E+4	-4.039598E+4
8.575000E+1	1.170367E+4	-4.008936E+4
8.600000E+1	1.152940E+4	-3.969619E+4
8.625000E+1	1.141918E+4	-3.928744E+4
8.650000E+1	1.133826E+4	-3.889991E+4
8.675000E+1	1.128627E+4	-3.852066E+4
8.700000E+1	1.127434E+4	-3.819090E+4
8.725000E+1	1.122598E+4	-3.793890E+4
8.750000E+1	1.108478E+4	-3.766704E+4
8.775000E+1	1.095470E+4	-3.728931E+4
8.800000E+1	1.094730E+4	-3.690547E+4
8.825000E+1	1.097366E+4	-3.664746E+4
8.850000E+1	1.088687E+4	-3.644235E+4
8.875000E+1	1.073965E+4	-3.613543E+4
8.900000E+1	1.068503E+4	-3.575788E+4
8.925000E+1	1.070968E+4	-3.545090E+4
8.950000E+1	1.069135E+4	-3.520996E+4
8.975000E+1	1.063776E+4	-3.493266E+4
9.000000E+1	1.063738E+4	-3.464015E+4
9.025000E+1	1.065076E+4	-3.441712E+4
9.050000E+1	1.058640E+4	-3.420698E+4
9.075000E+1	1.051183E+4	-3.390318E+4
9.100000E+1	1.055249E+4	-3.357429E+4
9.125000E+1	1.064962E+4	-3.336177E+4
9.150000E+1	1.065530E+4	-3.322326E+4
9.175000E+1	1.059735E+4	-3.301581E+4
9.200000E+1	1.060755E+4	-3.276173E+4
9.225000E+1	1.065926E+4	-3.258355E+4
9.250000E+1	1.063183E+4	-3.244535E+4
9.275000E+1	1.056951E+4	-3.222050E+4
9.300000E+1	1.060994E+4	-3.195634E+4
9.325000E+1	1.070962E+4	-3.180207E+4
9.350000E+1	1.071207E+4	-3.172323E+4
9.375000E+1	1.064278E+4	-3.156239E+4
9.400000E+1	1.065725E+4	-3.134131E+4
9.425000E+1	1.073238E+4	-3.121754E+4
9.450000E+1	1.070096E+4	-3.116824E+4
9.475000E+1	1.057648E+4	-3.101274E+4
9.500000E+1	1.054792E+4	-3.074489E+4
9.525000E+1	1.064473E+4	-3.054987E+4
9.550000E+1	1.069702E+4	-3.047461E+4
9.575000E+1	1.065180E+4	-3.036849E+4
9.600000E+1	1.064472E+4	-3.018218E+4
9.625000E+1	1.071828E+4	-3.004406E+4
9.650000E+1	1.074592E+4	-2.999197E+4
9.675000E+1	1.069145E+4	-2.989981E+4
9.700000E+1	1.068011E+4	-2.973187E+4
9.725000E+1	1.074706E+4	-2.961291E+4
9.750000E+1	1.076691E+4	-2.957792E+4
9.775000E+1	1.070368E+4	-2.949989E+4
9.800000E+1	1.068672E+4	-2.934041E+4
9.825000E+1	1.075903E+4	-2.923170E+4
9.850000E+1	1.078607E+4	-2.922488E+4
9.875000E+1	1.070472E+4	-2.918634E+4
9.900000E+1	1.064133E+4	-2.903903E+4
9.925000E+1	1.068442E+4	-2.889432E+4
9.950000E+1	1.074341E+4	-2.884481E+4
9.975000E+1	1.073206E+4	-2.882117E+4
1.000000E+2	1.070480E+4	-2.875265E+4
1.002500E+2	1.071362E+4	-2.868940E+4
1.005000E+2	1.070298E+4	-2.866878E+4
1.007500E+2	1.064163E+4	-2.862555E+4
1.010000E+2	1.060257E+4	-2.852635E+4
1.012500E+2	1.062591E+4	-2.844588E+4
1.015000E+2	1.064261E+4	-2.843097E+4
1.017500E+2	1.060382E+4	-2.842420E+4
1.020000E+2	1.055337E+4	-2.838262E+4
1.022500E+2	1.052039E+4	-2.834003E+4
1.025000E+2	1.047318E+4	-2.830761E+4
1.027500E+2	1.041694E+4	-2.824725E+4
1.030000E+2	1.040159E+4	-2.817446E+4
1.032500E+2	1.040827E+4	-2.815129E+4
1.035000E+2	1.036646E+4	-2.815999E+4
1.037500E+2	1.029270E+4	-2.812592E+4
1.040000E+2	1.026403E+4	-2.806723E+4
1.042500E+2	1.025839E+4	-2.806527E+4
1.045000E+2	1.018676E+4	-2.809474E+4
1.047500E+2	1.007439E+4	-2.805723E+4
1.050000E+2	1.002812E+4	-2.797435E+4
1.052500E+2	1.003206E+4	-2.795875E+4
1.055000E+2	9.970651E+3	-2.800048E+4
1.057500E+2	9.849074E+3	-2.798317E+4
1.060000E+2	9.783725E+3	-2.790902E+4
1.062500E+2	9.774177E+3	-2.789501E+4
1.065000E+2	9.702057E+3	-2.794245E+4
1.067500E+2	9.563689E+3	-2.793147E+4
1.070000E+2	9.479888E+3	-2.785570E+4
1.072500E+2	9.459860E+3	-2.783636E+4
1.075000E+2	9.382637E+3	-2.788566E+4
1.077500E+2	9.233242E+3	-2.788425E+4
1.080000E+2	9.128132E+3	-2.781575E+4
1.082500E+2	9.083181E+3	-2.779359E+4
1.085000E+2	8.987505E+3	-2.783196E+4
1.087500E+2	8.829825E+3	-2.782301E+4
1.090000E+2	8.714343E+3	-2.776212E+4
1.092500E+2	8.632654E+3	-2.775337E+4
1.095000E+2	8.470262E+3	-2.777152E+4
1.097500E+2	8.263512E+3	-2.767767E+4
1.100000E+2	8.183794E+3	-2.750263E+4
1.102500E+2	8.226148E+3	-2.744460E+4
1.105000E+2	8.184284E+3	-2.753674E+4
1.107500E+2	7.989956E+3	-2.758682E+4
1.110000E+2	7.807450E+3	-2.750711E+4
1.112500E+2	7.726075E+3	-2.743355E+4
1.115000E+2	7.629609E+3	-2.744597E+4
1.117500E+2	7.450224E+3	-2.743873E+4
1.120000E+2	7.287979E+3	-2.735488E+4
1.122500E+2	7.188967E+3	-2.729127E+4
1.125000E+2	7.056365E+3	-2.728173E+4
1.127500E+2	6.869026E+3	-2.722410E+4
1.130000E+2	6.740888E+3	-2.710754E+4
1.132500E+2	6.678555E+3	-2.706350E+4
1.135000E+2	6.530371E+3	-2.710426E+4
1.137500E+2	6.266554E+3	-2.706153E+4
1.140000E+2	6.060708E+3	-2.687906E+4
1.142500E+2	5.996079E+3	-2.671994E+4
1.145000E+2	5.933632E+3	-2.668481E+4
1.147500E+2	5.771116E+3	-2.666365E+4
1.150000E+2	5.594968E+3	-2.656758E+4
1.152500E+2	5.472737E+3	-2.647194E+4
1.155000E+2	5.327038E+3	-2.642437E+4
1.157500E+2	5.122004E+3	-2.633769E+4
1.160000E+2	4.954908E+3	-2.617895E+4
1.162500E+2	4.860448E+3	-2.605121E+4
1.165000E+2	4.733676E+3	-2.599092E+4
1.167500E+2	4.538114E+3	-2.589225E+4
1.170000E+2	4.381430E+3	-2.571909E+4
1.172500E+2	4.300911E+3	-2.558175E+4
1.175000E+2	4.184699E+3	-2.552119E+4
1.177500E+2	3.986600E+3	-2.542767E+4
1.180000E+2	3.808932E+3	-2.525169E+4
1.182500E+2	3.697639E+3	-2.508479E+4
1.185000E+2	3.568843E+3	-2.496000E+4
1.187500E+2	3.408270E+3	-2.479047E+4
1.190000E+2	3.319386E+3	-2.457746E+4
1.192500E+2	3.298001E+3	-2.445051E+4
1.195000E+2	3.188913E+3	-2.441945E+4
1.197500E+2	2.954228E+3	-2.431471E+4
1.200000E+2	2.759803E+3	-2.406595E+4
1.202500E+2	2.700517E+3	-2.381839E+4
1.205000E+2	2.659269E+3	-2.367533E+4
1.207500E+2	2.539457E+3	-2.354318E+4
1.210000E+2	2.422283E+3	-2.333831E+4
1.212500E+2	2.380985E+3	-2.313832E+4
1.215000E+2	2.339476E+3	-2.301106E+4
1.217500E+2	2.233661E+3	-2.288358E+4
1.220000E+2	2.132993E+3	-2.269717E+4
1.222500E+2	2.089828E+3	-2.252026E+4
1.225000E+2	2.034148E+3	-2.240058E+4
1.227500E+2	1.920074E+3	-2.226661E+4
1.230000E+2	1.818576E+3	-2.207349E+4
1.232500E+2	1.771555E+3	-2.189061E+4
1.235000E+2	1.709161E+3	-2.175482E+4
1.237500E+2	1.598949E+3	-2.159191E+4
1.240000E+2	1.521951E+3	-2.137004E+4
1.242500E+2	1.513892E+3	-2.117645E+4
1.245000E+2	1.483753E+3	-2.105361E+4
1.247500E+2	1.380569E+3	-2.090898E+4
1.250000E+2	1.295991E+3	-2.068064E+4
1.252500E+2	1.305913E+3	-2.045433E+4
1.255000E+2	1.339224E+3	-2.032022E+4
1.257500E+2	1.297422E+3	-2.023167E+4
1.260000E+2	1.196764E+3	-2.009422E+4
1.262500E+2	1.112528E+3	-1.989586E+4
1.265000E+2	1.074578E+3	-1.968041E+4
1.267500E+2	1.075443E+3	-1.948018E+4
1.270000E+2	1.095399E+3	-1.932053E+4
1.272500E+2	1.085817E+3	-1.920463E+4
