freq (Hz)	magnitude
1.047500E+2	2.987339E+4
1.050000E+2	2.978044E+4
1.052500E+2	2.976835E+4
1.055000E+2	2.978668E+4
1.057500E+2	2.972825E+4
1.060000E+2	2.963654E+4
1.062500E+2	2.962181E+4
1.065000E+2	2.964355E+4
1.067500E+2	2.958703E+4
1.070000E+2	2.948772E+4
1.072500E+2	2.946457E+4
1.075000E+2	2.948880E+4
1.077500E+2	2.944111E+4
1.080000E+2	2.934305E+4
1.082500E+2	2.930839E+4
1.085000E+2	2.931475E+4
1.087500E+2	2.925823E+4
1.090000E+2	2.916781E+4
1.092500E+2	2.914031E+4
1.095000E+2	2.911009E+4
1.097500E+2	2.895880E+4
1.100000E+2	2.876657E+4
1.102500E+2	2.872171E+4
1.105000E+2	2.880487E+4
1.107500E+2	2.879863E+4
1.110000E+2	2.866766E+4
1.112500E+2	2.857480E+4
1.115000E+2	2.856445E+4
1.117500E+2	2.851026E+4
1.120000E+2	2.838515E+4
1.122500E+2	2.830144E+4
1.125000E+2	2.826677E+4
1.127500E+2	2.816868E+4
1.130000E+2	2.802119E+4
1.132500E+2	2.796049E+4
1.135000E+2	2.796780E+4
1.137500E+2	2.787046E+4
1.140000E+2	2.764914E+4
1.142500E+2	2.748129E+4
1.145000E+2	2.743694E+4
1.147500E+2	2.738636E+4
1.150000E+2	2.725939E+4
1.152500E+2	2.714322E+4
1.155000E+2	2.707038E+4
1.157500E+2	2.694871E+4
1.160000E+2	2.676474E+4
1.162500E+2	2.662652E+4
1.165000E+2	2.655135E+4
1.167500E+2	2.642853E+4
1.170000E+2	2.623789E+4
1.172500E+2	2.609054E+4
1.175000E+2	2.601420E+4
1.177500E+2	2.590351E+4
1.180000E+2	2.572824E+4
1.182500E+2	2.556338E+4
1.185000E+2	2.541432E+4
1.187500E+2	2.520869E+4
1.190000E+2	2.498357E+4
1.192500E+2	2.487293E+4
1.195000E+2	2.484896E+4
1.197500E+2	2.472812E+4
1.200000E+2	2.446555E+4
1.202500E+2	2.421762E+4
1.205000E+2	2.407619E+4
1.207500E+2	2.393801E+4
1.210000E+2	2.373193E+4
1.212500E+2	2.354547E+4
1.215000E+2	2.343151E+4
1.217500E+2	2.330691E+4
1.220000E+2	2.312912E+4
1.222500E+2	2.297522E+4
1.225000E+2	2.287185E+4
1.227500E+2	2.273518E+4
1.230000E+2	2.253975E+4
1.232500E+2	2.237000E+4
1.235000E+2	2.224970E+4
1.237500E+2	2.208987E+4
1.240000E+2	2.187220E+4
1.242500E+2	2.170055E+4
1.245000E+2	2.160543E+4
1.247500E+2	2.147412E+4
1.250000E+2	2.125184E+4
1.252500E+2	2.104319E+4
1.255000E+2	2.093657E+4
1.257500E+2	2.086702E+4
1.260000E+2	2.073795E+4
1.262500E+2	2.055017E+4
1.265000E+2	2.035177E+4
1.267500E+2	2.016943E+4
1.270000E+2	2.002158E+4
1.272500E+2	1.991612E+4
1.275000E+2	1.979541E+4
1.277500E+2	1.959690E+4
1.280000E+2	1.937638E+4
1.282500E+2	1.923531E+4
1.285000E+2	1.914435E+4
1.287500E+2	1.898685E+4
1.290000E+2	1.876748E+4
1.292500E+2	1.860215E+4
1.295000E+2	1.849992E+4
1.297500E+2	1.834172E+4
1.300000E+2	1.810170E+4
1.302500E+2	1.789666E+4
1.305000E+2	1.777658E+4
1.307500E+2	1.764587E+4
1.310000E+2	1.745041E+4
1.312500E+2	1.726252E+4
1.315000E+2	1.712112E+4
1.317500E+2	1.695682E+4
1.320000E+2	1.674425E+4
1.322500E+2	1.656450E+4
1.325000E+2	1.644481E+4
1.327500E+2	1.629528E+4
1.330000E+2	1.607885E+4
1.332500E+2	1.588838E+4
1.335000E+2	1.578195E+4
1.337500E+2	1.568492E+4
1.340000E+2	1.553591E+4
1.342500E+2	1.538550E+4
1.345000E+2	1.527405E+4
1.347500E+2	1.515371E+4
1.350000E+2	1.500289E+4
1.352500E+2	1.488259E+4
1.355000E+2	1.481299E+4
1.357500E+2	1.472403E+4
1.360000E+2	1.459207E+4
1.362500E+2	1.449294E+4
1.365000E+2	1.445080E+4
1.367500E+2	1.438609E+4
1.370000E+2	1.426182E+4
1.372500E+2	1.415709E+4
1.375000E+2	1.411825E+4
1.377500E+2	1.408103E+4
1.380000E+2	1.400249E+4
1.382500E+2	1.392481E+4
1.385000E+2	1.387386E+4
1.387500E+2	1.381056E+4
1.390000E+2	1.373652E+4
1.392500E+2	1.370856E+4
1.395000E+2	1.371299E+4
1.397500E+2	1.366603E+4
1.400000E+2	1.357324E+4
1.402500E+2	1.353529E+4
1.405000E+2	1.355486E+4
1.407500E+2	1.352077E+4
1.410000E+2	1.340937E+4
1.412500E+2	1.335098E+4
1.415000E+2	1.340226E+4
1.417500E+2	1.344848E+4
1.420000E+2	1.339087E+4
1.422500E+2	1.329970E+4
1.425000E+2	1.328098E+4
1.427500E+2	1.332251E+4
1.430000E+2	1.336381E+4
1.432500E+2	1.337965E+4
1.435000E+2	1.336566E+4
1.437500E+2	1.331110E+4
1.440000E+2	1.326003E+4
1.442500E+2	1.327786E+4
1.445000E+2	1.333232E+4
1.447500E+2	1.333106E+4
1.450000E+2	1.328520E+4
1.452500E+2	1.330048E+4
1.455000E+2	1.338418E+4
1.457500E+2	1.342329E+4
1.460000E+2	1.338849E+4
1.462500E+2	1.338356E+4
1.465000E+2	1.345035E+4
1.467500E+2	1.349608E+4
1.470000E+2	1.347386E+4
1.472500E+2	1.346937E+4
1.475000E+2	1.353350E+4
1.477500E+2	1.358942E+4
1.480000E+2	1.359830E+4
1.482500E+2	1.364584E+4
1.485000E+2	1.376217E+4
1.487500E+2	1.383497E+4
1.490000E+2	1.381225E+4
1.492500E+2	1.382259E+4
1.495000E+2	1.396212E+4
1.497500E+2	1.411760E+4
1.500000E+2	1.415460E+4
1.502500E+2	1.415488E+4
1.505000E+2	1.426892E+4
1.507500E+2	1.446195E+4
1.510000E+2	1.460016E+4
1.512500E+2	1.471908E+4
1.515000E+2	1.494904E+4
1.517500E+2	1.525810E+4
1.520000E+2	1.554578E+4
1.522500E+2	1.594631E+4
1.525000E+2	1.666135E+4
1.527500E+2	1.755814E+4
1.530000E+2	1.843415E+4
1.532500E+2	1.964131E+4
1.535000E+2	2.173199E+4
1.537500E+2	2.435280E+4
1.540000E+2	2.632429E+4
1.542500E+2	2.668228E+4
1.545000E+2	2.523888E+4
1.547500E+2	2.257799E+4
1.550000E+2	1.976978E+4
1.552500E+2	1.774981E+4
1.555000E+2	1.671285E+4
1.557500E+2	1.617895E+4
1.560000E+2	1.571614E+4
1.562500E+2	1.539762E+4
1.565000E+2	1.524067E+4
1.567500E+2	1.507323E+4
1.570000E+2	1.485538E+4
1.572500E+2	1.473427E+4
